emp_no,first_name,last_name,title,from_date,to_date
19318,Xianlong,Halevi,Senior Staff,1993-09-24,9999-01-01
19318,Xianlong,Halevi,Staff,1986-09-24,1993-09-24
19328,Yannik,Smeets,Engineer,1996-03-14,9999-01-01
19329,Alair,Marletta,Senior Engineer,1994-02-04,9999-01-01
19332,Changho,Khamsi,Engineer,1986-06-17,1994-06-17
19332,Changho,Khamsi,Senior Engineer,1994-06-17,9999-01-01
19333,Sanjeeva,Schrooten,Senior Engineer,1986-03-27,9999-01-01
19335,Susanta,Khalid,Senior Staff,1990-10-06,9999-01-01
19343,Heping,Hempstead,Staff,1986-06-02,1986-11-18
19353,Mayumi,Schaar,Senior Engineer,1985-10-28,9999-01-01
19356,Masato,Prenel,Senior Staff,1985-12-29,9999-01-01
19381,Xiahua,Holburn,Senior Staff,1994-10-07,9999-01-01
19381,Xiahua,Holburn,Staff,1986-10-07,1994-10-07
19386,Leandro,Peltason,Senior Staff,1992-03-31,1993-07-20
19386,Leandro,Peltason,Staff,1987-04-01,1992-03-31
19393,Boaz,Back,Senior Staff,1986-12-04,9999-01-01
19394,Charmane,Bahl,Senior Staff,1996-12-10,9999-01-01
19394,Charmane,Bahl,Staff,1988-12-10,1996-12-10
19397,Arnd,Diderrich,Senior Staff,1995-12-01,9999-01-01
19397,Arnd,Diderrich,Staff,1987-12-01,1995-12-01
19406,Sakthirel,Lindenbaum,Assistant Engineer,1987-11-03,1992-11-02
19406,Sakthirel,Lindenbaum,Engineer,1992-11-02,1997-11-02
19406,Sakthirel,Lindenbaum,Senior Engineer,1997-11-02,9999-01-01
19419,Palash,Bernardeschi,Senior Staff,1996-11-25,9999-01-01
19419,Palash,Bernardeschi,Staff,1988-11-25,1996-11-25
19422,Florian,Budinsky,Engineer,1995-04-18,2002-04-18
19422,Florian,Budinsky,Senior Engineer,2002-04-18,9999-01-01
19425,Xuejia,Pettey,Engineer,1989-06-12,1994-06-12
19425,Xuejia,Pettey,Senior Engineer,1994-06-12,9999-01-01
19442,Terresa,Perez,Engineer,1986-09-12,1991-09-12
19442,Terresa,Perez,Senior Engineer,1991-09-12,1999-04-28
19445,Xinglin,Gecsel,Engineer,1998-11-02,2000-10-15
19453,Baoqiu,Buescher,Senior Staff,1999-04-16,9999-01-01
19454,Taisook,Hutter,Senior Staff,1985-02-26,9999-01-01
19467,Mitchel,Ecklund,Senior Staff,1995-06-11,9999-01-01
19467,Mitchel,Ecklund,Staff,1986-06-11,1995-06-11
19482,Saniya,Riesenhuber,Engineer,1993-12-20,1998-08-28
19487,Huiqun,Cannane,Engineer,1987-05-11,1996-05-10
19487,Huiqun,Cannane,Senior Engineer,1996-05-10,9999-01-01
19488,Maris,Perly,Senior Engineer,1993-06-16,9999-01-01
19493,Caolyn,Tramer,Engineer,1996-04-16,2002-04-16
19493,Caolyn,Tramer,Senior Engineer,2002-04-16,9999-01-01
19501,Kokou,Baranowski,Senior Staff,2000-06-06,9999-01-01
19501,Kokou,Baranowski,Staff,1991-06-07,2000-06-06
19503,Jaana,Papsdorf,Senior Engineer,1986-09-05,9999-01-01
19504,Mingsen,Valtorta,Engineer,1987-12-16,1992-07-21
19511,Jamaludin,Fujisaki,Senior Staff,1994-04-08,9999-01-01
19515,Keiichiro,Gurbaxani,Engineer,1985-11-21,1992-11-21
19515,Keiichiro,Gurbaxani,Senior Engineer,1992-11-21,9999-01-01
19516,Shigeu,Malabarba,Staff,1998-07-11,2001-01-20
19518,Genta,Vieri,Staff,1997-06-06,9999-01-01
19543,Chaitali,Perl,Senior Engineer,1990-08-05,9999-01-01
19546,Kwan,Penz,Engineer,1997-11-16,9999-01-01
19565,Zito,Riesenhuber,Assistant Engineer,1997-10-07,9999-01-01
19570,Uwe,Kobuchi,Engineer,1997-11-02,2002-03-19
19580,Stein,Tagansky,Senior Staff,1995-04-14,9999-01-01
19580,Stein,Tagansky,Staff,1988-04-13,1995-04-14
19583,Edwin,Veccia,Senior Staff,1993-05-30,9999-01-01
19586,Hirochika,Minakawa,Senior Engineer,1985-10-02,9999-01-01
19602,Sandeepan,Olivero,Senior Engineer,1988-07-22,9999-01-01
19604,Nahla,Cappello,Engineer,1986-07-12,1991-07-12
19604,Nahla,Cappello,Senior Engineer,1991-07-12,1999-11-10
19612,Chenxi,Erdmenger,Senior Staff,1992-08-24,9999-01-01
19612,Chenxi,Erdmenger,Staff,1986-08-25,1992-08-24
19614,Theron,Velasco,Engineer,1996-08-13,1996-09-17
19616,Niranjan,Uchoa,Engineer,1998-02-13,9999-01-01
19617,Mircea,Landherr,Assistant Engineer,1988-07-09,1997-07-09
19617,Mircea,Landherr,Engineer,1997-07-09,9999-01-01
19621,Radhakrishnan,Albarhamtoshy,Engineer,1991-06-16,2000-06-15
19621,Radhakrishnan,Albarhamtoshy,Senior Engineer,2000-06-15,9999-01-01
19624,Younwoo,Wolniewicz,Senior Staff,1992-11-11,9999-01-01
19624,Younwoo,Wolniewicz,Staff,1985-11-11,1992-11-11
19629,Stepehn,Matzke,Senior Staff,1994-02-27,9999-01-01
19633,Tayeb,Nourani,Engineer,1989-02-07,1996-02-08
19633,Tayeb,Nourani,Senior Engineer,1996-02-08,9999-01-01
19634,Phuoc,Etalle,Senior Staff,1992-08-31,9999-01-01
19634,Phuoc,Etalle,Staff,1986-09-01,1992-08-31
19637,Dipayan,Papastamatiou,Engineer,1985-05-26,1991-05-26
19637,Dipayan,Papastamatiou,Senior Engineer,1991-05-26,9999-01-01
19639,Sibyl,Terlouw,Senior Staff,1999-12-10,9999-01-01
19639,Sibyl,Terlouw,Staff,1993-12-10,1999-12-10
19640,Tonny,Francisci,Engineer,1999-02-02,9999-01-01
19644,Jackson,Isaac,Senior Engineer,1986-05-06,9999-01-01
19653,Gay,Crooks,Technique Leader,1985-03-26,9999-01-01
19661,Sangeeta,Speckmann,Senior Staff,1997-03-20,9999-01-01
19661,Sangeeta,Speckmann,Staff,1991-03-21,1997-03-20
19663,Sverrir,Navazio,Senior Staff,1996-03-28,9999-01-01
19663,Sverrir,Navazio,Staff,1987-03-29,1996-03-28
19665,Khalid,Zielinski,Technique Leader,1996-11-03,9999-01-01
19666,Sugwoo,Keohane,Engineer,1987-10-03,1987-12-23
19667,Munenori,Matzel,Senior Staff,1993-06-13,9999-01-01
19667,Munenori,Matzel,Staff,1986-06-13,1993-06-13
19669,Shem,Honiden,Senior Staff,1992-10-29,9999-01-01
19669,Shem,Honiden,Staff,1985-10-29,1992-10-29
19674,Mart,Varley,Senior Staff,2002-02-05,9999-01-01
19674,Mart,Varley,Staff,1997-02-05,2002-02-05
19675,Isamu,Herath,Senior Staff,1993-06-20,9999-01-01
19675,Isamu,Herath,Staff,1987-06-21,1993-06-20
19678,Xiping,Plotkin,Engineer,1987-06-10,1995-06-10
19678,Xiping,Plotkin,Senior Engineer,1995-06-10,9999-01-01
19689,Dipankar,Herath,Staff,1991-12-15,1997-11-26
19708,Ortrud,Biros,Staff,1999-03-10,9999-01-01
19709,Xiaopeng,Asmuth,Senior Engineer,1986-03-22,9999-01-01
19712,Kristine,Litzler,Senior Staff,1995-01-09,9999-01-01
19712,Kristine,Litzler,Staff,1986-01-09,1995-01-09
19720,Kwangyoen,Maksimenko,Engineer,1987-01-13,1995-01-13
19720,Kwangyoen,Maksimenko,Senior Engineer,1995-01-13,9999-01-01
19722,Achilleas,Boudaillier,Senior Staff,1991-12-22,1992-06-12
19722,Achilleas,Boudaillier,Staff,1986-12-22,1991-12-22
19723,Xuejun,Magalhaes,Senior Staff,1994-04-22,9999-01-01
19724,Visit,Hasham,Senior Staff,1993-09-09,9999-01-01
19724,Visit,Hasham,Staff,1988-09-09,1993-09-09
19728,Candido,Ramsey,Senior Staff,1994-08-26,9999-01-01
19728,Candido,Ramsey,Staff,1986-08-26,1994-08-26
19737,Harngdar,Cools,Engineer,1997-02-14,9999-01-01
19738,Giri,Sury,Senior Staff,1997-12-21,9999-01-01
19738,Giri,Sury,Staff,1991-12-22,1997-12-21
19744,Aleksander,Skafidas,Engineer,1993-06-13,2002-06-13
19744,Aleksander,Skafidas,Senior Engineer,2002-06-13,9999-01-01
19746,Shiv,Zeidenstein,Staff,1990-06-20,1992-05-20
19758,Rildo,Birdsall,Engineer,1985-04-26,1990-04-26
19758,Rildo,Birdsall,Senior Engineer,1990-04-26,9999-01-01
19766,Saeed,Munke,Senior Staff,1994-10-22,9999-01-01
19766,Saeed,Munke,Staff,1985-10-22,1994-10-22
19771,Aral,Katalagarianos,Staff,1997-07-06,9999-01-01
19776,Kersti,Comellas,Assistant Engineer,1985-06-15,1986-10-13
19777,Halsur,Ferretti,Senior Staff,1997-03-14,9999-01-01
19777,Halsur,Ferretti,Staff,1991-03-15,1997-03-14
19791,Kankanahalli,Azulay,Engineer,1990-12-08,1996-12-07
19791,Kankanahalli,Azulay,Senior Engineer,1996-12-07,9999-01-01
19804,Tamiya,Benzmuller,Staff,1998-03-06,9999-01-01
19814,Subhrajyoti,Rosaz,Senior Staff,2001-06-13,9999-01-01
19814,Subhrajyoti,Rosaz,Staff,1992-06-13,2001-06-13
19818,Ashish,Ventosa,Assistant Engineer,1996-07-19,1998-07-18
19826,Fox,Christ,Senior Staff,1985-05-08,9999-01-01
19828,Dannz,Maliniak,Engineer,1985-06-06,1992-06-06
19828,Dannz,Maliniak,Senior Engineer,1992-06-06,9999-01-01
19831,Kankanahalli,Begiun,Engineer,1993-05-06,1999-08-19
19839,Tadahiro,Hempstead,Engineer,1990-02-13,1999-02-13
19839,Tadahiro,Hempstead,Senior Engineer,1999-02-13,9999-01-01
19841,Adil,Straney,Staff,1996-04-12,9999-01-01
19843,Mohamadou,Peir,Staff,1998-06-28,9999-01-01
19849,Weicheng,Serre,Staff,1997-11-19,9999-01-01
19874,Xuejia,Kuzuoka,Senior Staff,1996-02-04,9999-01-01
19874,Xuejia,Kuzuoka,Staff,1988-02-04,1996-02-04
19882,Thanasis,Demri,Senior Staff,1995-10-26,9999-01-01
19882,Thanasis,Demri,Staff,1988-10-25,1995-10-26
19900,Honesty,Luon,Assistant Engineer,1988-08-04,1995-05-29
19901,Tsvetan,Stasinski,Senior Staff,1985-02-27,9999-01-01
19904,Mototsugu,Rosenbaum,Assistant Engineer,1990-05-24,1998-05-24
19904,Mototsugu,Rosenbaum,Engineer,1998-05-24,9999-01-01
19929,Saniya,Katzenelson,Technique Leader,1986-01-28,1998-08-09
19931,Satyanarayana,Pettis,Engineer,1985-07-28,1993-07-28
19931,Satyanarayana,Pettis,Senior Engineer,1993-07-28,1995-05-14
19933,Taizo,Bharadwaj,Senior Staff,1991-11-03,9999-01-01
19933,Taizo,Bharadwaj,Staff,1986-11-03,1991-11-03
19940,Reinhard,Einsfeld,Senior Staff,1993-06-13,9999-01-01
19940,Reinhard,Einsfeld,Staff,1987-06-14,1993-06-13
19943,Shimshon,Schoegge,Technique Leader,1985-10-03,9999-01-01
19944,Arve,Yamaashi,Senior Engineer,1990-02-09,1991-09-23
19946,Owen,Levasseur,Staff,1996-05-11,9999-01-01
19950,Jaroslava,Kusakari,Engineer,1985-04-14,1993-04-14
19950,Jaroslava,Kusakari,Senior Engineer,1993-04-14,9999-01-01
19955,IEEE,Conry,Senior Staff,1991-12-08,9999-01-01
19955,IEEE,Conry,Staff,1986-12-08,1991-12-08
19971,Muneo,Lanteri,Staff,1993-03-09,1994-02-24
19975,Mabry,Geffroy,Engineer,1991-02-16,1997-02-15
19975,Mabry,Geffroy,Senior Engineer,1997-02-15,9999-01-01
19982,Khatoun,Baba,Engineer,1986-09-15,1991-09-15
19982,Khatoun,Baba,Senior Engineer,1991-09-15,9999-01-01
19984,Zhonghui,Taubenfeld,Engineer,1988-10-22,1995-10-23
19984,Zhonghui,Taubenfeld,Senior Engineer,1995-10-23,9999-01-01
19996,Berni,Chinen,Senior Engineer,1999-12-14,9999-01-01
20002,Jaber,Brender,Staff,1988-01-26,1992-07-22
20006,Geoff,Birnbaum,Engineer,1988-05-04,1993-05-04
20006,Geoff,Birnbaum,Senior Engineer,1993-05-04,9999-01-01
20013,Jaewoo,Lanphier,Engineer,1985-03-17,1991-03-17
20013,Jaewoo,Lanphier,Senior Engineer,1991-03-17,9999-01-01
20022,Felicidad,Bellone,Engineer,1996-01-15,9999-01-01
20024,Martine,Kambil,Engineer,1989-02-05,1997-02-05
20024,Martine,Kambil,Senior Engineer,1997-02-05,9999-01-01
20037,Tse,VanScheik,Engineer,1994-07-14,1999-07-14
20037,Tse,VanScheik,Senior Engineer,1999-07-14,9999-01-01
20039,Udo,Harbusch,Senior Staff,1996-03-11,9999-01-01
20039,Udo,Harbusch,Staff,1990-03-12,1996-03-11
20042,Margareta,Munck,Senior Staff,1987-03-23,9999-01-01
20043,Chikara,Adachi,Engineer,1985-03-21,1990-03-21
20043,Chikara,Adachi,Senior Engineer,1990-03-21,9999-01-01
20048,Moon,Mattern,Engineer,1985-03-21,1990-12-31
20055,Hairong,Swiss,Senior Staff,1985-04-26,9999-01-01
20059,Pranay,Panwar,Technique Leader,1997-11-05,9999-01-01
20060,Chrisa,Attimonelli,Engineer,1986-03-28,1991-03-28
20060,Chrisa,Attimonelli,Senior Engineer,1991-03-28,9999-01-01
20063,Guttorm,Carrere,Senior Staff,1997-03-09,9999-01-01
20063,Guttorm,Carrere,Staff,1989-03-09,1997-03-09
20065,Mana,Onuegbe,Staff,1997-12-03,9999-01-01
20068,Masali,Rouquie,Engineer,1985-04-11,1990-04-11
20068,Masali,Rouquie,Senior Engineer,1990-04-11,9999-01-01
20069,Guenter,Huhdanpaa,Senior Staff,1997-12-08,9999-01-01
20069,Guenter,Huhdanpaa,Staff,1988-12-08,1997-12-08
20075,Mikhail,Oberman,Engineer,1985-10-05,1993-10-05
20075,Mikhail,Oberman,Senior Engineer,1993-10-05,9999-01-01
20083,Subhrajyoti,Merkl,Staff,1988-07-26,1994-04-09
20091,Janalee,Bach,Senior Staff,1996-05-12,9999-01-01
20091,Janalee,Bach,Staff,1987-05-13,1996-05-12
20117,Yoshimitsu,Hanabata,Engineer,1988-02-24,1995-02-24
20117,Yoshimitsu,Hanabata,Senior Engineer,1995-02-24,9999-01-01
20119,Josyula,Shigei,Technique Leader,1994-02-27,9999-01-01
20121,Oldrich,Bazelow,Staff,1997-11-14,9999-01-01
20130,Xiaoshan,Picco,Staff,1987-01-05,1990-08-13
20148,Ibibia,Polupanov,Senior Staff,1995-06-03,9999-01-01
20148,Ibibia,Polupanov,Staff,1988-06-02,1995-06-03
20159,Isamu,Valiente,Technique Leader,1996-07-04,9999-01-01
20169,Gil,Zuberek,Engineer,1994-05-05,2000-05-04
20169,Gil,Zuberek,Senior Engineer,2000-05-04,9999-01-01
20170,Emdad,Himler,Senior Staff,1995-10-29,9999-01-01
20170,Emdad,Himler,Staff,1986-10-29,1995-10-29
20171,Kazuhira,Murtha,Engineer,1990-06-02,1997-06-02
20171,Kazuhira,Murtha,Senior Engineer,1997-06-02,9999-01-01
20181,Thodoros,Wegerle,Staff,1999-09-29,9999-01-01
20186,Jianhua,Narahari,Senior Engineer,1991-09-12,9999-01-01
20189,Mark,Nanard,Engineer,1986-08-28,1991-08-28
20189,Mark,Nanard,Senior Engineer,1991-08-28,9999-01-01
20197,Bodo,Braccini,Staff,1988-04-09,1990-09-07
20218,Ioana,Gihr,Engineer,1988-04-19,1995-04-20
20218,Ioana,Gihr,Senior Engineer,1995-04-20,9999-01-01
20221,Shietung,Munoz,Senior Engineer,1990-04-01,1991-09-01
20222,Baziley,Rettelbach,Senior Staff,1997-04-03,9999-01-01
20245,Halsur,Fujisawa,Senior Engineer,1990-07-31,9999-01-01
20251,Cristinel,Unno,Engineer,1998-04-17,9999-01-01
20259,Yannik,Bratten,Senior Engineer,1988-10-18,9999-01-01
20265,Amalendu,Willoner,Engineer,1986-09-04,1993-09-04
20265,Amalendu,Willoner,Senior Engineer,1993-09-04,9999-01-01
20266,Ekawit,Kakkad,Senior Staff,1988-08-14,9999-01-01
20284,Monique,Parascandalo,Senior Engineer,1987-03-01,9999-01-01
20305,Gou,Birnbaum,Senior Staff,1988-10-11,9999-01-01
20316,Kellie,Krybus,Senior Staff,1999-03-29,9999-01-01
20316,Kellie,Krybus,Staff,1993-03-29,1999-03-29
20325,Katsuyuki,England,Senior Staff,1996-06-14,9999-01-01
20325,Katsuyuki,England,Staff,1988-06-14,1996-06-14
20327,Doowon,Lyonns,Assistant Engineer,1986-06-15,1990-07-20
20334,Miquel,Frijda,Technique Leader,1988-03-09,9999-01-01
20336,Magy,Wolniewicz,Engineer,1999-12-22,9999-01-01
20338,Reinhard,Butner,Staff,1998-02-21,2000-02-27
20339,Masami,Jumpertz,Engineer,1991-09-23,1997-09-22
20339,Masami,Jumpertz,Senior Engineer,1997-09-22,9999-01-01
20346,Jeong,Antonakopoulos,Senior Engineer,1987-08-13,9999-01-01
20358,Arve,Peir,Senior Engineer,1993-02-02,9999-01-01
20367,Bernt,Takanami,Engineer,1992-07-06,1997-07-06
20367,Bernt,Takanami,Senior Engineer,1997-07-06,9999-01-01
20368,Denis,Samarati,Senior Staff,1985-03-11,9999-01-01
20375,Conor,Birrer,Senior Engineer,1993-08-26,2001-01-26
20392,Terresa,Sidje,Senior Engineer,1986-07-25,9999-01-01
20402,Szabolcs,Shrader,Engineer,1989-05-18,1997-05-18
20402,Szabolcs,Shrader,Senior Engineer,1997-05-18,9999-01-01
20403,Rildo,Reinhard,Engineer,1993-08-23,9999-01-01
20405,JiYoung,Mitina,Engineer,1986-03-12,1992-03-11
20405,JiYoung,Mitina,Senior Engineer,1992-03-11,1995-04-19
20407,Pranas,Genther,Senior Engineer,1996-09-13,9999-01-01
20408,Debatosh,Smailagic,Engineer,1988-04-03,1995-04-04
20408,Debatosh,Smailagic,Senior Engineer,1995-04-04,9999-01-01
20416,Oddvar,Swiler,Engineer,1985-08-07,1988-05-13
20425,True,Schapiro,Staff,1998-12-27,9999-01-01
20435,Oguz,Homond,Senior Staff,1993-06-06,9999-01-01
20435,Oguz,Homond,Staff,1988-06-06,1993-06-06
20436,Rasiah,Kavraki,Senior Staff,1998-12-03,9999-01-01
20436,Rasiah,Kavraki,Staff,1989-12-03,1998-12-03
20440,Genki,Fabrizio,Senior Engineer,1994-02-01,2000-05-23
20450,Abdelwaheb,Binkley,Engineer,1987-11-09,1995-11-09
20450,Abdelwaheb,Binkley,Senior Engineer,1995-11-09,9999-01-01
20454,Nidapan,Gunderson,Senior Engineer,1994-11-26,9999-01-01
20456,Sigeru,Highland,Engineer,1997-08-16,9999-01-01
20489,Boguslaw,Garrabrants,Engineer,1985-10-22,1994-10-22
20489,Boguslaw,Garrabrants,Senior Engineer,1994-10-22,9999-01-01
20490,Soenke,Douceur,Senior Staff,1988-05-26,9999-01-01
20494,Lucien,Pagter,Senior Staff,1990-10-23,9999-01-01
20494,Lucien,Pagter,Staff,1985-10-23,1990-10-23
20498,Suvo,Gini,Engineer,1988-12-26,1995-12-27
20498,Suvo,Gini,Senior Engineer,1995-12-27,9999-01-01
20528,Dines,Bednarek,Senior Staff,1994-06-04,9999-01-01
20528,Dines,Bednarek,Staff,1985-06-04,1994-06-04
20530,Nevio,Katiyar,Engineer,1994-11-15,1999-11-15
20530,Nevio,Katiyar,Senior Engineer,1999-11-15,9999-01-01
20534,Rosita,Kalloufi,Senior Staff,1999-03-09,9999-01-01
20534,Rosita,Kalloufi,Staff,1993-03-09,1999-03-09
20538,Gro,Hebert,Senior Staff,1997-06-28,2000-11-26
20538,Gro,Hebert,Staff,1990-06-28,1997-06-28
20545,Woody,Chaudhury,Senior Staff,1993-06-16,9999-01-01
20545,Woody,Chaudhury,Staff,1987-06-17,1993-06-16
20548,Edwin,Bugrara,Senior Staff,1992-09-09,9999-01-01
20548,Edwin,Bugrara,Staff,1986-09-10,1992-09-09
20550,Koichi,Kabayashi,Technique Leader,1986-10-17,9999-01-01
20558,Toong,Panangaden,Senior Staff,2002-07-07,9999-01-01
20558,Toong,Panangaden,Staff,1997-07-07,2002-07-07
20562,Pranay,Riexinger,Senior Engineer,1989-06-28,2002-07-09
20585,Bernd,Butterworth,Engineer,1987-11-06,1994-11-06
20585,Bernd,Butterworth,Senior Engineer,1994-11-06,9999-01-01
20586,Akeel,Clouatre,Engineer,1988-03-07,1995-03-08
20586,Akeel,Clouatre,Senior Engineer,1995-03-08,9999-01-01
20601,Dipankar,Duclos,Senior Staff,1994-06-09,1996-10-19
20602,Martins,Dratva,Engineer,1996-08-14,9999-01-01
20606,Marjo,Speer,Senior Staff,1993-05-09,9999-01-01
20606,Marjo,Speer,Staff,1988-05-09,1993-05-09
20621,Arumugam,Navazio,Senior Staff,1992-03-29,9999-01-01
20621,Arumugam,Navazio,Staff,1986-03-30,1992-03-29
20624,Xiong,Nanard,Assistant Engineer,1997-05-24,9999-01-01
20625,Uno,Cusworth,Engineer,1997-10-22,9999-01-01
20626,Hercules,Varman,Senior Engineer,1985-09-22,9999-01-01
20631,Masaki,Heiserman,Technique Leader,1987-12-11,9999-01-01
20635,Fumino,Baja,Engineer,1999-08-16,9999-01-01
20636,Hsiangchu,Collavizza,Senior Staff,1998-01-21,9999-01-01
20636,Hsiangchu,Collavizza,Staff,1990-01-21,1998-01-21
20640,Maris,Baba,Senior Engineer,1986-11-16,1999-07-14
20651,Alexius,Vickson,Engineer,1987-01-26,1992-01-26
20651,Alexius,Vickson,Senior Engineer,1992-01-26,9999-01-01
20666,Shushma,Linares,Engineer,1988-02-19,1994-02-18
20666,Shushma,Linares,Senior Engineer,1994-02-18,9999-01-01
20674,Maria,Avouris,Senior Staff,1992-06-07,9999-01-01
20674,Maria,Avouris,Staff,1985-06-07,1992-06-07
20693,Yefim,Flasterstein,Engineer,1988-11-25,1995-11-26
20693,Yefim,Flasterstein,Senior Engineer,1995-11-26,9999-01-01
20708,Aemilian,Arlazarov,Senior Staff,1998-03-23,9999-01-01
20708,Aemilian,Arlazarov,Staff,1990-03-23,1998-03-23
20716,Nikolaos,Basart,Staff,1997-09-20,9999-01-01
20728,Billie,Sessa,Senior Staff,1995-02-18,9999-01-01
20728,Billie,Sessa,Staff,1988-02-18,1995-02-18
20751,Nitsan,Zyda,Senior Staff,1997-09-28,9999-01-01
20751,Nitsan,Zyda,Staff,1990-09-28,1997-09-28
20755,Jungsoon,Szilard,Engineer,1987-09-05,1996-09-04
20755,Jungsoon,Szilard,Senior Engineer,1996-09-04,9999-01-01
20757,Ingemar,Taubman,Engineer,1986-03-06,1991-03-06
20757,Ingemar,Taubman,Senior Engineer,1991-03-06,9999-01-01
20765,Steve,Viele,Senior Staff,1993-06-17,9999-01-01
20765,Steve,Viele,Staff,1988-06-17,1993-06-17
20766,Chenyi,Conry,Engineer,1996-01-10,2001-01-09
20766,Chenyi,Conry,Senior Engineer,2001-01-09,9999-01-01
20793,Pranav,Luft,Engineer,1994-11-19,2001-11-19
20793,Pranav,Luft,Senior Engineer,2001-11-19,9999-01-01
20794,Shaz,Rathonyi,Engineer,1988-11-11,1997-11-11
20794,Shaz,Rathonyi,Senior Engineer,1997-11-11,9999-01-01
20813,Srinidhi,Sinicrope,Senior Staff,1993-10-02,9999-01-01
20813,Srinidhi,Sinicrope,Staff,1986-10-02,1993-10-02
20820,Otilia,DeMori,Engineer,1990-06-02,1999-06-02
20820,Otilia,DeMori,Senior Engineer,1999-06-02,9999-01-01
20828,Brewster,Sewelson,Senior Staff,1990-12-06,9999-01-01
20828,Brewster,Sewelson,Staff,1985-12-06,1990-12-06
20836,Jingling,Alameldin,Senior Staff,1986-12-20,9999-01-01
20857,Jinxi,Werthner,Senior Staff,1987-05-24,9999-01-01
20860,Szabolcs,Michaels,Engineer,1985-07-19,1992-07-19
20860,Szabolcs,Michaels,Senior Engineer,1992-07-19,9999-01-01
20881,Duangkaew,Hainaut,Engineer,1996-02-21,9999-01-01
20903,Yagil,Kemmerer,Senior Engineer,1985-09-21,9999-01-01
20923,Menkae,Miara,Senior Staff,1993-08-02,9999-01-01
20923,Menkae,Miara,Staff,1988-08-02,1993-08-02
20928,Menkae,Chinin,Senior Engineer,1987-06-05,1996-04-23
20929,Along,Hebden,Senior Engineer,1985-04-02,9999-01-01
20949,Herb,Flasterstein,Senior Engineer,1988-02-13,1996-12-13
20957,Kersti,Wiegley,Senior Staff,1992-09-29,1993-02-19
20957,Kersti,Wiegley,Staff,1986-09-30,1992-09-29
20958,Ashish,Eiron,Senior Engineer,1992-01-29,9999-01-01
20964,Clyde,Erez,Staff,1998-08-23,9999-01-01
20965,Tadanori,Bahl,Engineer,1986-08-06,1992-08-05
20965,Tadanori,Bahl,Senior Engineer,1992-08-05,9999-01-01
20968,Nimmagadda,Rijsenbrij,Technique Leader,1996-08-12,9999-01-01
20974,Hisao,Yavatkar,Senior Staff,1992-05-20,9999-01-01
20974,Hisao,Yavatkar,Staff,1987-05-21,1992-05-20
20979,Pradeep,Kumaresan,Senior Staff,1994-09-30,9999-01-01
20979,Pradeep,Kumaresan,Staff,1985-09-30,1994-09-30
20987,Domenick,Rabejac,Senior Staff,1997-06-24,9999-01-01
20987,Domenick,Rabejac,Staff,1991-06-25,1997-06-24
21007,Christfried,Junet,Senior Staff,1988-02-15,9999-01-01
21011,Demin,Zedlitz,Engineer,1995-06-30,2001-06-29
21011,Demin,Zedlitz,Senior Engineer,2001-06-29,9999-01-01
21019,Oksana,Brodie,Staff,1997-08-19,9999-01-01
21037,Kensei,Casley,Senior Staff,1987-02-22,9999-01-01
21044,Mack,Rajala,Engineer,1986-07-03,1992-07-02
21044,Mack,Rajala,Senior Engineer,1992-07-02,9999-01-01
21053,Selwyn,Jakobus,Staff,1990-12-18,1993-01-13
21054,Saeko,Sichman,Engineer,1987-08-15,1995-08-15
21054,Saeko,Sichman,Senior Engineer,1995-08-15,9999-01-01
21078,Shaw,Bolotov,Engineer,1997-04-09,9999-01-01
21092,Chikara,Montresor,Senior Engineer,1991-01-14,9999-01-01
21109,Lech,Chenoweth,Engineer,1990-01-25,1999-01-25
21109,Lech,Chenoweth,Senior Engineer,1999-01-25,9999-01-01
21110,Shaowei,Solares,Senior Staff,1991-01-26,9999-01-01
21110,Shaowei,Solares,Staff,1986-01-26,1991-01-26
21127,Ziyad,Coorg,Senior Engineer,1988-02-24,9999-01-01
21133,Carrsten,Brizzi,Senior Staff,1991-11-16,9999-01-01
21133,Carrsten,Brizzi,Staff,1985-11-16,1991-11-16
21135,KayLiang,Alpay,Senior Staff,1998-01-25,1999-01-19
21135,KayLiang,Alpay,Staff,1989-01-25,1998-01-25
21138,Niteen,Haraldson,Staff,1995-04-15,9999-01-01
21143,Mayumi,Hennings,Senior Staff,1985-11-25,9999-01-01
21157,Jouko,Demos,Engineer,1993-03-01,1999-03-01
21157,Jouko,Demos,Senior Engineer,1999-03-01,9999-01-01
21161,Irena,Moffat,Senior Staff,1993-08-10,9999-01-01
21161,Irena,Moffat,Staff,1988-08-10,1993-08-10
21165,Mingdong,Pfau,Engineer,1986-04-20,1992-04-19
21165,Mingdong,Pfau,Senior Engineer,1992-04-19,9999-01-01
21171,Emdad,Bressoud,Staff,1998-12-16,9999-01-01
21178,Ymte,Skrikant,Engineer,1997-02-17,1998-01-19
21192,Sajjad,Krohm,Engineer,1988-07-06,1996-07-06
21192,Sajjad,Krohm,Senior Engineer,1996-07-06,9999-01-01
21206,Krisda,Walstra,Assistant Engineer,1985-10-04,1992-10-04
21206,Krisda,Walstra,Engineer,1992-10-04,1999-10-05
21206,Krisda,Walstra,Senior Engineer,1999-10-05,9999-01-01
21210,Yechiam,Gelosh,Technique Leader,1988-02-29,9999-01-01
21211,Sasan,Pero,Assistant Engineer,1986-12-16,1994-12-16
21211,Sasan,Pero,Engineer,1994-12-16,1995-12-10
